Title,Interview Date,Employee Type,Offer,Experience,Interview Type,Application,Interview,Question
Software Engineer," Sep 23, 2015", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Average Interview'],['I applied through a recruiter. I interviewed at Yahoo.'],['Interviewer asked a couple of questions regarding my resume. He then quizzed me on object oriented concepts. One coding question; he was pretty helpful in giving hints and was patient. Ended with some tree traversal questions. Still waiting to hear back.'],"[' Can you do an in-order traversal on a given tree? \xa0 ', 'Answer Question']"
Software Engineer," Sep 13, 2015"," Anonymous Employee in  Sunnyvale, CA",['Accepted Offer'],['Neutral Experience'],['Average Interview'],"['I applied through college or university. I interviewed at Yahoo (Sunnyvale, CA) in September 2013.']",['The process is formal. Applied through university career fair. Got two phone interview from two groups of Yahoo. One group give me the onsite opportunity. 4 interviewers for the onsite. Each person around 1 hour. Most are data structure and algorithm questions.'],"[' Develop a stack using TDD (test driven development). \xa0 ', 'Answer Question']"
Software Engineer," Aug 28, 2015"," Anonymous Employee in  Los Angeles, CA",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied through college or university. The process took 1 day. I interviewed at Yahoo (Los Angeles, CA) in February 2015.']",['The interviewer had asked me a lot of questions in my area of interest. I was grilled over an hour in databases. I did not have any coding question though. Ended up being hired'],"[' How to improve the retrieval time in a large scale database \xa0 ', 'Answer Question']"
Software Engineer," Sep 6, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],['I applied through college or university. The process took 4+ weeks. I interviewed at Yahoo in February 2015.'],['Oncampus interview scheduled very next day of the career fair. It was for summer internship. It was scheduled after career fair. Though the process took 1 month.Was interviewed for the Flickr team. It was a great experience.'],"[' Find second smallest number in a binary tree \xa0 ', 'Answer Question']"
Software Engineer," Aug 24, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],['I applied through an employee referral. I interviewed at Yahoo in December 2014.'],"[""Two technical phone interviewing. The first one is the discussion with the hiring manager and the second one is a technical coding interviewing with one senior engineering. The first one focus on the project I'v did and resume screening. The second one focus on the algorithm, coding, system design questions.""]","[' resume, background discussion, algorithm, coding questions. \xa0 ', 'Answer Question']"
Software Engineer," Aug 18, 2015"," Anonymous Employee in  Sunnyvale, CA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 2 weeks. I interviewed at Yahoo (Sunnyvale, CA) in October 2013.']","['2 rounds of phone interviews. The first interview is with one person, if it goes well, you interview two more times with members from the same team. Interviews last 45-60 minutes and are technical interviews.']","[' Given an element in a linked list, how do you delete that element from the list? \xa0 ', 'Answer Question']"
Software Engineer," Aug 2, 2015"," Anonymous Employee in  Sunnyvale, CA",['Accepted Offer'],['Negative Experience'],['Average Interview'],"['I applied through other source. The process took 11+ months. I interviewed at Yahoo (Sunnyvale, CA) in August 2014.']","[""Stay away. Terrible and dishonest HR - the worst I've seen in a long time."", ""Got called for an on-site interview after applying. Arrived there in the morning and met with the recruiter, who took me and a group of other candidates to their main cafeteria / restaurant where we ate before the interviews started. After a while the recruiter just disappeared and we got worried because it was about time to start interviewing. We went back to the main lobby and had the receptionist call the recruiter to meet us again (this was weird). So, recruiter shows up again out of nowhere, takes us into a conference room and shows us videos about Yahoo on YouTube. I was expecting to have a (brief) office tour, but it never happened, so apparently it wasn't part of the plans. Anyone can see videos about Yahoo at home, so I'm not sure what's the point here. Then some developers arrived and we all split for 1:1 interviews in conference rooms. The interviews were standard software engineering coding questions (algorithms, data structures, design patterns, ...) and each interview lasted 45 minutes. I did 3 interviews and then they said we were done for the day and that the recruiter would reach out soon."", ""Despite my follow-up e-mails, the recruiter simply ignored me. It took the recruiter about a month to reply. I assumed they weren't interested in moving forward, but turns out I was wrong. Recruiter said I did really well and that they would prepare an offer package and present it to the Hiring Committee. I though this was good: yes, HR was kind of inefficient, but the office looked nice and I enjoyed interviewing there, so I gave them the benefit of the doubt. And then the wait again... it was another full month until the recruiter reached out (despite my efforts, recruiter kept ignoring my follow-up e-mails) to say that the package offer was approved by the committee. They sent me the offer, which was conditional on getting a US visa. They also mentioned that I could work from their office in London if I didn't get the visa for some reason, since I don't need a visa to work in London. I accepted the offer."", 'Then I waited a couple of months while Yahoo was taking care of preparing my visa petition. I eventually got confirmation that the petition had been sent to USCIS (the government office in the US that approves / denies visa applications). Apparently there is a year cap on the number of visas, and there are more applicants than the allotted number, so USCIS just runs a lottery to see who gets a visa.', ""For 4 months, I waited for someone to reach out to me with some updates. I got tired of waiting and reached out to the immigration attorney that prepared my petition, who informed me that I didn't make it in the lottery, and also that Yahoo had mentioned that I wouldn't be joining the company anyway the month before (so that's why the attorney didn't tell me about the lottery results)."", ""I got pissed off and immediately e-mailed my prospective manager at Yahoo, who said the same: that the recruiting department said I wouldn't be joining the company any more. I also got to know that they didn't have a place for me in London because the team I was working with was in Sunnyvale (CA)."", ""I'm really sad about what happened; I really expected a lot more from a company like Yahoo. The way candidates are treated is very unprofessional. Recruiters don't reply. HR lied by saying that I could go to London if I didn't get a visa. The whole company seems pretty messed up."", ""Needless to say, even though I accepted the offer, I obviously won't be working for Yahoo. I recommend other candidates to stay away.""]","[' Common algorithms questions \xa0 ', 'Answer Question']"
Software Engineer," Jul 8, 2015"," Anonymous Employee in  Sunnyvale, CA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. The process took 5 days. I interviewed at Yahoo (Sunnyvale, CA) in January 2015.']","['Four interviewers.', '60% of the questions are from Leetcode.', 'I will definitely recommend solving as many problems on leetcode as possible.', ""That however, doesn't mean that you shouldn't spend time on system design and object oriented programming."", ""These are regarded as common knowledge, and if you can't answer them, the chance that you will get an offer becomes very small."", 'Overall, the interview process is OK. Will not ask too detailed or tricky question.']","[' How do you serialize and de-serialize a binary tree? \xa0 ', 'Answer Question']"
Software Engineer," Jul 20, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],['I applied through college or university. The process took 3 weeks. I interviewed at Yahoo in October 2013.'],"['One phone screen and two technical interviews with an engineer. It was very difficult to understand the first interviewer. Thought I did terribly on the first phone interview, but to my surprise I was given a second phone interview. The second interview went very well and the question was fairly easy']","[' A question about how to look for a value in a dictionary type data structure. \xa0 ', 'Answer Question']"
Software Engineer," Jul 20, 2015", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Average Interview'],['I applied through college or university. The process took 4+ weeks. I interviewed at Yahoo in April 2015.'],"['This is a phone interview, and about 30 minutes.', 'Some resume questions, and then some technical questions.', '1. What is the different between the C and JAVA?', ""2. What's the different between the JAVA modifier? (public, private, protect)protect modifier and use in the same Class and same package,"", 'but the private modifier can only use in the same Class.', 'public can use everywhere.']","[' What&#039;s the different between the JAVA modifier? (public, private, protect) \xa0 ', '1 Answer']"
Software Engineer," Apr 6, 2016", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Average Interview'],['I applied through an employee referral. The process took 5 days. I interviewed at Yahoo in April 2016.'],"[""This is a phone interview. No any question about my resume or java basic knowledge. The interviewer only introduced himself and what they are working on. Then he gave the technical question to write a simulation about lowest unique bid auction. I didn't finish it with a bug free code in 30 mins, then failed.""]","[' Lowest unique bid auction \xa0 ', '1 Answer']"
Software Engineer," Apr 8, 2016"," Anonymous Interview Candidate in  Los Angeles, CA",['No Offer'],['Negative Experience'],['Average Interview'],"['I applied through college or university. I interviewed at Yahoo (Los Angeles, CA) in January 2016.']","['I applied to Yahoo at my university career fair around mid January. I spoke to a member of the engineering team and did well. An on campus interview was scheduled the following Friday.', 'I attended the interview and I thought I did well. I was told that I would get a follow up in 2-3 weeks.', 'Unfortunately, I never got a follow up email. I emailed the recruiters several times but either got automated responses saying that she was out of office for recruitment. Sometimes I never got the response at all.', 'I still have not receive any status from my application at Yahoo and feel they were unprofessional in their response.']","[' Algorithm questions \xa0 ', 'Answer Question']"
Software Engineer," Apr 19, 2016"," Anonymous Interview Candidate in  Sunnyvale, CA",['No Offer'],['Neutral Experience'],['Difficult Interview'],"['I applied through a recruiter. I interviewed at Yahoo (Sunnyvale, CA) in March 2016.']","['Three round, each 45minutes. Did not even have time to have lunch. First round about system design, second half system design, half coding. Third, a coding question which is really hard.']","[' Two state dynamic programming and graph. I have to say I am totally cooked. \xa0 ', 'Answer Question']"
Software Engineer," Mar 4, 2016"," Anonymous Interview Candidate in  New York, NY",['No Offer'],['Neutral Experience'],['Easy Interview'],"['I applied through college or university. The process took 3 weeks. I interviewed at Yahoo (New York, NY) in February 2016.']","['Join a info session on campus, get invited to Yahoo NYC for on-site interview, basic data structure and algorithm, after 3 weeks, no feedback until I emailed the recruiter. Personally, I think Yahoo is in chaos, not personally, because their recruiting processing is really slow and strange.']","[' LRU \xa0 ', 'Answer Question']"
Software Engineer," Mar 8, 2016"," Anonymous Employee in  Chicago, IL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied through college or university. The process took 3 days. I interviewed at Yahoo (Chicago, IL) in December 2014.']","['Pretty simple process: 2 phone interviews and 5 on site interviews.', 'process was fast as I was on campus. But the overall experience was good.', 'Standard questions for me , but can get dirty and depends on interviewers some do ask DP or complex algos.']","[' (Phone) Background, Design a Database for CallCenter', '(Phone) Find a first duplicate in a unsorted array.', '(onsite) Fundamentals of Hadoop/ Big Data / basic sorting map reduce job', '(onsite) Find a path with a particular sum in a tree, find a first node after a given node in in-order traversal.', '(onsite) Reverse engineering stuff(how to find what is wrong in while debugging / normal discussion)', '(onsite) WAP for linked list/ Map / Design a Chess Game', '(onsite) Different Database concepts joins/partitions/how to tune a query \xa0 ', 'Answer Question']"
Software Engineer," Mar 22, 2016"," Anonymous Interview Candidate in  New York, NY",['No Offer'],['Negative Experience'],['Average Interview'],"['I applied through college or university. The process took 2 weeks. I interviewed at Yahoo (New York, NY) in January 2016.']","['interviewed on campus during the college career fair. submitted resume in the fair and few students were selected based on GPA cutoff. then we had an interview next day. the process was not organized nor student friendly. interviewer was not very interested and the question asked was too open ended. when asked for clarifications, nothing was told plus I had to design everything from scratch.']","[' design a community using OOP concepts and few questions on java internals \xa0 ', 'Answer Question']"
Software Engineer," Mar 23, 2016"," Anonymous Interview Candidate in  Los Angeles, CA",['No Offer'],['Neutral Experience'],['Easy Interview'],"['I applied through college or university. The process took 1 day. I interviewed at Yahoo (Los Angeles, CA) in February 2016.']","['on-campus, career fair, talking with recruiter, did not emphasis on the type of language I know, most of the recruiter are Asian somehow, my classmates got selected to an Interview']","[' relate to hashtable, hashmap, basic data structure \xa0 ', 'Answer Question']"
Software Engineer," Mar 31, 2016", Anonymous Interview Candidate,['No Offer'],['Negative Experience'],['Average Interview'],['I applied online. The process took 2 weeks. I interviewed at Yahoo.'],"[""Interview was scheduled, then rescheduled because they wanted the timeslot for another interview. That's fine. Interviewer was generally nice. Asked some behavioral questions then some questions about Java and OOP. I was told I would be contacted against regarding their decision. Company didn't contact me again after the interview though.""]","[' Merge arrays in order. \xa0 ', 'Answer Question']"
Software Engineer," Apr 1, 2016", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Easy Interview'],['I applied through college or university. The process took 4+ weeks. I interviewed at Yahoo in February 2016.'],"['I interviewed through campus recruiting.', 'I met with a couple of recruiters and scheduled an interview for the same week. The interview was okay and the team was very friendly.']","[' Binary Search \xa0 ', 'Answer Question']"
Software Engineer," May 11, 2016"," Anonymous Interview Candidate in  Los Angeles, CA",['No Offer'],['Neutral Experience'],['Average Interview'],"['I applied through college or university. The process took 2+ weeks. I interviewed at Yahoo (Los Angeles, CA) in March 2016.']","['The first interview was phone screening interview. I introduce myself about my study and related projects also previous work experiences. And the next interview was technical interview 45 minutes. I expected some coding test, but there was no actual coding test. The interviewee asked me about the basic concept of android system and related concepts.']","[' What was the most difficult part of your previous project? What is GC? \xa0 ', 'Answer Question']"
Software Engineer," May 20, 2016"," Anonymous Interview Candidate in  Sunnyvale, CA",['No Offer'],['Positive Experience'],['Difficult Interview'],"['I applied through a recruiter. The process took 4+ weeks. I interviewed at Yahoo (Sunnyvale, CA) in May 2016.']","['Contacted by recruiter. 2 rounds of Phone screening, easy questions based on arrays, string. Then 3 on-site rounds based on Graphs, Sorting, Design. All questions with above average difficulty. Got rejected 3 days after the onsite.']","[' Arrays, String, Graphs, Design \xa0 ', 'Answer Question']"
Software Engineer," Oct 27, 2015"," Anonymous Interview Candidate in  Mountain View, CA",['No Offer'],['Neutral Experience'],['Average Interview'],"['I applied through a recruiter. The process took 8 weeks. I interviewed at Yahoo (Mountain View, CA) in April 2015.']","['3 Rounds onsite - Communications team', '1. a. Kth largest element in array - I did quick sort but discussed all possibilities before writing on whiteboards', '\xa0\xa0\xa0\xa0b. Find if graph was connected or not - Used DFS and checked for visited', '2. OS stuff, threads, scheduling, file systems - Interviewer was really trying to gauge my system level understanding by asking tricky questions back to back', '3. Tree is balanced binary tree, min stack', 'Took a lot of time after the interview to convey the results. Was disappointed with the recruiter. Engineers were brilliant people.']","[' OS stuff \xa0 ', '1 Answer']"
Software Engineer," Oct 18, 2015"," Anonymous Interview Candidate in  Sunnyvale, CA",['No Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. The process took 2 weeks. I interviewed at Yahoo (Sunnyvale, CA) in October 2015.']","['Had 5 rounds of interviews. 2 telephonic and 3 onsite. Phone interviews were based on data structures and algorithms. Out of the three on site interviews, one was white board coding and the other 2 were design oriented. All questions were fairly simple. Waiting for the decision']","[' Finding an element in a rotated sorted array, postfix evaluation, finding the median of an unsorted array \xa0 ', '1 Answer']"
Software Engineer," Oct 21, 2015"," Anonymous Employee in  San Diego, CA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. The process took 4+ weeks. I interviewed at Yahoo (San Diego, CA) in May 2015.']","['Had a screening interview, and then two more technical interview. Got it through campus recruiting. A lot of waiting time in between getting the interview and following up on the offer.']","[' Various data structure questions. \xa0 ', 'Answer Question']"
Software Engineer," Nov 2, 2015", Anonymous Interview Candidate,['No Offer'],['Negative Experience'],['Difficult Interview'],['I applied through college or university. The process took 1 day. I interviewed at Yahoo in October 2015.'],"['It is a phone interview, asked some basic technical problems. The person interviewed me did not ask anything about my resume, just the basic principle I learned in class. I was asked some problem about OS, database and algorithm.']","[' what is inner join \xa0 ', 'Answer Question']"
Software Engineer," Oct 31, 2015"," Anonymous Interview Candidate in  Champaign, IL",['No Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. The process took 6+ weeks. I interviewed at Yahoo (Champaign, IL) in October 2015.']","['First round was a phone interview. I was asked a lot of questions about basic C/C++ concepts. They responded about 3 hours after the interview and asked me to go onsite. The onsite went from 9am to 3pm with a lunch break in between interviews with a couple of the new hires. It essentially consisted of an opening info session with one of the managers, 4 technical rounds, and a closing session with another manager.']","["" I'm not allowed to post specific questions, but they were all technical. Algorithms and general coding skills are tested and then you choose two areas you want to be interviewed on. \xa0 "", 'Answer Question']"
Software Engineer," Oct 30, 2015"," Anonymous Interview Candidate in  Sunnyvale, CA",['No Offer'],['Negative Experience'],['Average Interview'],"['I applied online. The process took 2 weeks. I interviewed at Yahoo (Sunnyvale, CA) in October 2015.']","['HR phone interview followed by technical phone screen then onsite. Onsite took a full day, meeting with various engineers and the team lead.', ""About a week later, the recruiter contacted me to inform me that I had passed the onsite, and will be going through the hiring committee, which will take another week. A week later, I was called again and told that I didn't pass the hiring committee because the latter wanted more senior engineers in that particular team, however the team had communicated that I am technically competent and that I will be introduced to other teams, so I was introduced to another Yahoo recruiter who recruits for other teams. However, I will have to go for onsites again with the other teams (supposedly with fewer technical screens since I already passed the technical screens), and then pass through the same hiring committee; this will take at least another 2 weeks."", 'As I had deadlines for other offers, I had to stop the interview process.']","[' Typical coding puzzles and how to implement MapReduce on some problems. \xa0 ', 'Answer Question']"
Software Engineer," Nov 8, 2015", Anonymous Interview Candidate,['No Offer'],['Negative Experience'],['Difficult Interview'],['I applied through an employee referral. The process took a week. I interviewed at Yahoo in November 2015.'],"['two round and extremely tough.', 'In the first round, interviewer asks some questions regarding my resume and implement MRU. Since I finished all the question and coding a little early, the interviewer add one more coding question and it is really difficult.', 'The second round is about a coding question, similar to frog cross river. I failed in the algorithm time complexity analysis. Since I came up two algorithms, the interviewer asked me to consider in which situation, the first is better.........']","[' Implement MRU \xa0 ', '2 Answers']"
Software Engineer," Nov 14, 2015", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Average Interview'],['I applied through college or university. The process took 3 weeks. I interviewed at Yahoo in November 2015.'],"['The interview was 1 hour long telephone-screen. I was asked some behavioral questions about my projects. Then we started the coding part. At last, the interviewer let me to ask him questions. The interviewer was very nice and patient gave me a lot of hints. But, collabedit we used had noticable delay and did not display well in the process.']","[' How do you evaluate your work.', 'one string number adds one.', 'Worst run time complexity.', 'Average run time complexity. \xa0 ', 'Answer Question']"
Software Engineer," Nov 19, 2015"," Anonymous Interview Candidate in  San Diego, CA",['No Offer'],['Negative Experience'],['Average Interview'],"['I applied through college or university. The process took 3 weeks. I interviewed at Yahoo (San Diego, CA) in October 2015.']","[""I applied online through my school's job posting board and uploaded copies of my resume and transcript. I reached out to them at the school career fair and then was later contacted for two 45minute on campus interviews. The interviews were pretty average but I never heard back from them, even after emailing my recruiter a few times.""]","[' Standard question on binary trees / matrices / java questions \xa0 ', 'Answer Question']"
Software Engineer," Nov 24, 2015", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Easy Interview'],['I applied through college or university. The process took 4+ weeks. I interviewed at Yahoo in October 2015.'],"['Yahoo visited my university for a tech talk. I was finally set up for a single phone interview approximately a month after submitting my application. The interview was one hour long, and the interviewer was very pleasant to speak with.', 'After 3 minutes of speaking about one of the experiences on my resume, we began the algorithmic questions. After I devised and wrote my solution for each problem, there was a follow up question about where the solution might fail and require modification (e.g., in a multi-threaded system). These questions, while seemingly benign, were used to indirectly test my computer systems knowledge.', ""Unfortunately, Yahoo's interview process seems quite slow.""]","[' A few resume experience questions', 'Recursion', 'Indirectly judging computer systems knowledge \xa0 ', 'Answer Question']"
Software Engineer," Dec 4, 2015", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Average Interview'],['I applied through college or university. The process took 2+ months. I interviewed at Yahoo in October 2015.'],"[""There were 3 phone interviews. The team contacted with me directly after school's career fair. The interviews were very straightforward. After introducing themselves, Interviewers asked me to solve coding questions on coderpad. They discussed with me about my idea and asked some follow-ups. After each round, they gave me the feedback in one week. So the process is kinda slow.""]","[' Mostly hasing and string operation \xa0 ', 'Answer Question']"
Software Engineer," Dec 8, 2015"," Anonymous Interview Candidate in  San Francisco, CA",['No Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 3 weeks. I interviewed at Yahoo (San Francisco, CA) in November 2015.']","[""The interview process took 3 weeks. The first week I had a phone screen with a non-technical recruiter. The following week I had a technical interview via phone. After the third week, I heard back that the interview went well, but there wasn't a fit for my skill set at the time.""]","[' Talk about previous projects.', ""Algorithm question that didn't involve any complex data structure knowledge. \xa0 "", 'Answer Question']"
Software Engineer," Dec 11, 2015", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Difficult Interview'],['I applied through college or university. The process took 4+ weeks. I interviewed at Yahoo in October 2015.'],"['Applied through college. Got an email from a recruiter to set up a phone screen/hackerrank. The interviewer called me on time, and was very knowledgeable and professional. However, the questions that he asked were VERY untraditional. I was tested on pure and abstract knowledge of computer science, and not tested at all on my coding skills. I was caught off guard, and did not do so well.']","[' What is singleton, and pros and cons of it? What is the difference between hashtable and hashmap? What is finalize()? \xa0 ', 'Answer Question']"
Software Engineer," Feb 26, 2016"," Anonymous Interview Candidate in  Los Angeles, CA",['No Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. The process took 3 weeks. I interviewed at Yahoo (Los Angeles, CA) in February 2016.']","[""They sent me an email saying they were interested, then a coding session on collabedit. Got through the first round, but bombed the second round. The second interviewer had a thick Indian accent and didn't really try to help me, was very silent and seemed disinterested, I think because my approach to the problem was wrong. That was my only qualm, but theyre not inclined to help you if they don't want to be honest which is why I am still rating positive even though I feel bad.""]","[' Find median in a data stream. Can you find it in a min max heap? (Half pseudo code, half real code)', 'Given a line, print pascals triangle \xa0 ', '1 Answer']"
Software Engineer," Feb 21, 2016"," Anonymous Interview Candidate in  Sunnyvale, CA",['No Offer'],['Negative Experience'],['Average Interview'],"['I applied through college or university. The process took 3 weeks. I interviewed at Yahoo (Sunnyvale, CA) in February 2016.']","['Applied in Career Fair, had an on-campus interview. Three weeks later, had a second phone interview.', ""The first one is pretty good. The interviewer is very friendly. The second interview is terrible. The interviewer had a string accent, most of the time, can't understand what she was asking. The algorithm question was not hard, i had practiced the same question on leetcode several times. She was very picky, and insisted that I was wrong, but she could not find the mistake even by herself."", ""The interview made me don't want to continue my interview process.""]","[' Basic Algorithm Question \xa0 ', 'Answer Question']"
Software Engineer," Feb 23, 2016"," Anonymous Interview Candidate in  Sunnyvale, CA",['No Offer'],['Negative Experience'],['Easy Interview'],"['I applied online. The process took 2+ weeks. I interviewed at Yahoo (Sunnyvale, CA) in February 2016.']","['I applied online and got a call for phone interview. The interview was super easy and all the while the interviewer kept telling that he was expecting the answer I gave. The coding question was super easy and he was again impressed. In the end he even mentioned I would get second round call.', 'I got a mail from HR after a week that I got rejected. It is really disappointing to know that after doing so well in the interview, they reject me.']","[' Very easy coding question on arrays. Some java questions and database concepts. \xa0 ', 'Answer Question']"
Software Engineer," Feb 19, 2016", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],['I applied through an employee referral. I interviewed at Yahoo.'],"['phone interview, 1 hour. 1. talk about projects 2. ask basic java knowledge 3. ask linux knowledge', '4. 3 coding questions, just average difficulty. the interview is not very difficult to prepare.']","[' basic java knowledge, 3 coding questions \xa0 ', '1 Answer']"
Software Engineer," Feb 13, 2016"," Anonymous Interview Candidate in  Sunnyvale, CA",['No Offer'],['Neutral Experience'],['Easy Interview'],"['I applied through college or university. The process took a week. I interviewed at Yahoo (Sunnyvale, CA) in December 2015.']","['Phone interview, begin with behavior questions, then two coding problems.The behavior problems seem classic, such as your professional background, your career plan and something about the projects listed on your resume. Coding problems are not fancy, basic problems like array and linked lists.']","[' Behavior questions like why you choose computer science, projects', 'Coding problem: biz buz problem, reverse linked list \xa0 ', 'Answer Question']"
Software Engineer," Feb 12, 2016"," Anonymous Interview Candidate in  Seattle, WA",['No Offer'],['Negative Experience'],['Average Interview'],"['I applied through college or university. The process took 2 weeks. I interviewed at Yahoo (Seattle, WA) in January 2014.']","['Met a representative/recruiter at a career fair. Talked about my resume and experiences, and was called back for an in-person interview the next day.', 'Apparently, the 1-on-1 went well because I was invited to a second interview a week or so later, held on the phone.', 'However, I was never contacted again after that, not even informing me of my not being given an offer, etc.']","[' Programming and statistical questions. \xa0 ', 'Answer Question']"
Software Engineer," Feb 3, 2016"," Anonymous Interview Candidate in  Seattle, WA",['No Offer'],['Neutral Experience'],['Average Interview'],"['I applied through college or university. The process took 5 days. I interviewed at Yahoo (Seattle, WA) in January 2016.']","[""Yahoo came to campus and offered me an on-site interview during my school's career fair. Interviewed for Software Engineer position. Brief introduction of the interviewer and myself and asked me if I had any questions at the end. The interviewer gave me two questions and about 45 minutes to complete them.""]","[' Object Oriented Design: Design Tic Tac Toe \xa0 ', 'Answer Question', ' Binary Tree Question: Compare two binary tree and return if they are the same or not. \xa0 ', 'Answer Question']"
Software Engineer," Feb 3, 2016"," Anonymous Interview Candidate in  Seattle, WA",['No Offer'],['Neutral Experience'],['Average Interview'],"['I applied through college or university. The process took 5 days. I interviewed at Yahoo (Seattle, WA) in January 2016.']","[""Yahoo! Came to campus and offered me an on-site interview during my school's career fair. Interviewed for Software Engineer position. Brief introduction of the interviewer and myself and asked me if I had any questions at the end. The interviewer gave me two questions and about 45 minutes to complete them.""]","[' Object Oriented Design Problem: Design the Tic Tac Toe. \xa0 ', 'Answer Question', ' Compare two binary tree and return if they are the same or not. \xa0 ', 'Answer Question']"
Software Engineer," Jan 28, 2016", Anonymous Interview Candidate,['Declined Offer'],['Positive Experience'],['Average Interview'],['I applied online. The process took 3 weeks. I interviewed at Yahoo.'],"['I had a great time. My interview consisted of 4 or 5 software interviews ranging from string manipulation to object oriented design. None of the questions were terribly difficult, but they often had a twist at the end. I really enjoyed meeting the the team and being shown around, it looked like a great company to work at.']",[]
Software Engineer," Jan 22, 2016", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Average Interview'],['I applied through college or university. The process took 2 weeks. I interviewed at Yahoo in November 2015.'],['I applied online. The process took 2+ weeks. It was a Skype technical interview. The interviewer and interviewee shared a online whiteboard. I was asked for a self introduction then a algorithm coding question. The total time was about 1 hour. Nothing from resume was asked.'],"[' Coding Questions:', 'Find the inorder successor in binary search tree.', 'Problem Description:', 'Given a binary search tree and a node in it, find the in-order successor of that node in the BST.', 'Note: If the given node has no in-order successor in the tree, return null. \xa0 ', 'Answer Question']"
Software Engineer," Dec 24, 2015"," Anonymous Interview Candidate in  San Diego, CA",['No Offer'],['Negative Experience'],['Average Interview'],"['I applied through college or university. I interviewed at Yahoo (San Diego, CA).']","['Met with Yahoo at my college career fair. Later was invited for 3 rounds of technical interviews on campus. Overall the interview process was fine. They let me know they would be in touch with me in a week to follow up on my result. 1 month later no word. I e-mailed the recruiter following up, no reply. 2 months later still nothing from Yahoo. Not getting an offer is fine, it is understandable. However when a candidate invests 3 hours of their time to interview with a company it is the most basic courtesy to follow up. Based on my interview experience and the news of the disarray within this organization in retrospect I would not want to work for this company. It seems like the Yahoo ship is slowly making its way to the bottom of the ocean.']","[' Basic algorithm and data structure questions. Stuff you can find on Leetcode and any interview prep book. \xa0 ', 'Answer Question']"
Software Engineer," Dec 21, 2015"," Anonymous Employee in  Sunnyvale, CA",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied through an employee referral. The process took 2+ months. I interviewed at Yahoo (Sunnyvale, CA) in December 2015.']",['It has totally 5 rounds. First two are phone interviews(one hour 30 mins each) and remaining are onsite interview(45 mins each) at yahoo HQ. The interview process is smooth and the HR are very reachable. The onsite interview process was very smooth and I really liked the yahoo HQ.'],"[' First round: The interview was very nice and she started asking about my projects and asked 4 programming questions 1) Queues with stacks, 2) permutations of a given string 3) grammar checker 4) How to get median from stream of data and she wanted me to code all the questions on google docs in any language.', 'Second round: This interviewer also started with project and discussed a lot about one of my project and asked 2 coding questions 1) Given an array of increasing and decreasing number find the max number in best complexity 2) find if the given two strings are interleaving of other third string. I have to write sudo code of the logic. Later she asked some network questions and then Linux commands.', 'Then they flew me to sunnyvale and had 3 interviews there:', 'Onsite: The people are very good, they showed us the campus followed with breakfast(really awesome perks). All the three interviewers are pretty chilled out and technically sound. Three Interviews are like discussion about particular project, some web server design questions, distributed systems questions(my area of interest), some Algorithm questions(easy ones). \xa0 ', 'Answer Question']"
Software Engineer," Jan 11, 2018", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Easy Interview'],['I applied through college or university. The process took 4+ weeks. I interviewed at Yahoo in October 2017.'],"['one round phone interview, and then onsite interview at Champaign office. The Champaign office is a two floors building, a bit crowd but everything is there, pretty cool working environment.']","[' phone interview: java fundamentals, valid parenthesis', 'onsite:', '1. reverse engineering', '2. OO design', '3. coding & algorithm (Basic DFS)', '4. Manager, bahvior question', ""People are really nice and I've learned a lot. \xa0 "", '1 Answer']"
Software Engineer," Aug 11, 2017", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Easy Interview'],['I applied through college or university. I interviewed at Yahoo in May 2017.'],"[""I applied by university recruiting program. It is a 30-minute phone interview. The question is not difficult. But the phone signal is not very good. So I didn't pass it.""]","[' level-order traversal of a binary tree. \xa0 ', '1 Answer']"
