Title,Interview Date,Employee Type,Offer,Experience,Interview Type,Application,Interview,Question
Software Engineer," Oct 22, 2015", Anonymous Interview Candidate,['No Offer'],['Negative Experience'],['Average Interview'],['I applied through college or university. The process took 2+ months. I interviewed at Microsoft.'],"[""Met them at the career fair. Called back for On-Campus Interview. Asked briefly about my resume and then given a standard data structures question. Interviewer was not very friendly. Didn't hear back for several weeks and emailed formerly very nice recruiter asking for an update. Got an unpersonalized rejection email five minutes later with no subject. Didn't seem like they would have told me anything otherwise.""]","[' LinkedList question \xa0 ', 'Answer Question']"
Software Engineer," Nov 3, 2015"," Anonymous Employee in  Rochester, NY",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. The process took 2+ months. I interviewed at Microsoft (Rochester, NY) in October 2015.']","[""I attended a few Microsoft events, gave them a resume, and applied online. A few weeks later I was selected for an on campus interview(45 mins). About a week later I heard back from my recruiter and am now in the final round process of interviewing at Microsoft's offices in a few weeks.""]","[' They asked me to find the least number of clicks it took to get to a webpage from some homepage. When each page was treated as a node in a directed graph. \xa0 ', '1 Answer']"
Software Engineer," Nov 3, 2015", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Average Interview'],['I interviewed at Microsoft in October 2015.'],"[""It's a quick interview, we start from several behavioral questions and he asked me about my previous projects listed on my resume, and then we had a quick coding question, the interview"", 'lasted around 30 minutes.']","[' How to deal with tough person in the same team?', 'Validate a binary search tree \xa0 ', 'Answer Question']"
Software Engineer," Nov 18, 2015"," Anonymous Employee in  Redmond, WA",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied through college or university. The process took 5 weeks. I interviewed at Microsoft (Redmond, WA) in December 2014.']","['two phone interviews, one behavioral, one technical. The on campus interview was much more complex. 4 45 min on campus interviews (in one day) one with a high level manager, and 3 with serious programmers). the technical interviews were trickier, but they all asked unique questions relating to their roles in the industry.']","[' How would you convert an Excel spreadsheet letter into an integer? and vice-versa \xa0 ', '1 Answer']"
Software Engineer," Nov 30, 2015"," Anonymous Interview Candidate in  College Station, TX",['No Offer'],['Negative Experience'],['Easy Interview'],"['I applied through college or university. The process took 1 day. I interviewed at Microsoft (College Station, TX) in October 2015.']","[""Interviewer was over 20 minutes late to interview and seemed to be pushing me to finish the interview quickly. I assume this was because he didn't want to delay his lunch or had already filled his internship slots. In general interviewer was not attentive and gave me a bad taste in my mouth for Microsoft's work environment. Question was easy but I fumbled it.""]","[' Sort a stack of 5 numbers using only one other stack. \xa0 ', 'Answer Question']"
Software Engineer," Feb 26, 2016"," Anonymous Interview Candidate in  Austin, TX",['No Offer'],['Negative Experience'],['Average Interview'],"['I applied through college or university. The process took 1 day. I interviewed at Microsoft (Austin, TX) in February 2016.']","[""The interview was on campus/in person. Very short, it was only about 20 or 30 minutes. Only one question was asked, and the interviewer didn't seem to pay much attention.""]","[' Data structures question: What data structure would you use for BFS on a tree? Write code to implement the algorithm \xa0 ', 'Answer Question']"
Software Engineer," Feb 17, 2016"," Anonymous Interview Candidate in  Chicago, IL",['No Offer'],['Positive Experience'],['Easy Interview'],"['I applied through college or university. I interviewed at Microsoft (Chicago, IL) in November 2015.']","['I had a thirty min telephonic interview and the questions were based on both technical and managerial.', 'The recruiter was very friendly and gave hints and explained the questions very clearly and clarified all the doubts as well. I was able to answer all the questions to the knowledge I posessed.']","[' Technical Questions:', '- Explain the logic to reverse a string', '- How can you modify the code by removing the duplicate elements.', '- what data structure can be used for the above logic and how it can be implemented.', 'Managerial Questions :', '- If you are a team lead how could you manage a team of 5 where 2 are beginners, 2 are at moderate level and 1 is a expert without effecting the team performance.', '- How can you figure out that a person in your team is stressed and how do you help him that will not impact the performance or not cause any delay?? \xa0 ', 'Answer Question']"
Software Engineer," Feb 16, 2016"," Anonymous Interview Candidate in  Redmond, WA",['No Offer'],['Neutral Experience'],['Easy Interview'],"['I applied through college or university. The process took 4+ weeks. I interviewed at Microsoft (Redmond, WA) in December 2015.']","[""Had an interview on my school campus and made it to the final round of interviews on Microsoft's campus. You sit in a room with about 20 other candidates and do about 5 interviews with different interviewers. After your interviews you get free lunch, free sweatshirts, free taxi vouchers."", ""Questions weren't too hard and I thought I did really well, but apparently I didn't stick out enough of the hundreds of people they were interviewing that day.""]","[' Reverse a string. Write an algorithm to figure out who the winner of a tic-tac-toe board was. Addition using linked lists (each node holds one digit). \xa0 ', '2 Answers']"
Software Engineer," Feb 14, 2016", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Average Interview'],['I applied through college or university. I interviewed at Microsoft.'],"[""Met an alum at the college career fair. He asked a few technical questions right there. I Later on got an email for an on-campus interview. The interviewer was nice. Got an email approximately 1 month later saying i wasn't selected.""]","[' Find the largest sub-array in an array. How would you re-balance a BST. \xa0 ', 'Answer Question']"
Software Engineer," Feb 8, 2016", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Average Interview'],['I applied through college or university. The process took 4 weeks. I interviewed at Microsoft.'],"['Campus recruiting for general software engineer position. First round 2 technical questions on campus. Then 4 questions (1 design, 3 technical) on site. Very interactive and pleasant interview.', 'Every question with a different recruiter, all technical. Sessions were 45mins long, first 5 mins usually ""tell me about yourself"", then question and after if you have time you can ask questions. After 45mins you get a 10-15min break.']","[' Find shifting point in a shifted array.', 'Reverse LinkedList.', 'Are two strings anagrams \xa0 ', 'Answer Question']"
Software Engineer," Jan 28, 2016"," Anonymous Interview Candidate in  San Francisco, CA",['No Offer'],['Neutral Experience'],['Average Interview'],"['I applied through a recruiter. The process took 2 weeks. I interviewed at Microsoft (San Francisco, CA) in January 2016.']","['I had two on-site interviews, probably because they knew that I am a local. The first interview was rather brief and informal; basically the same as a technical phone screen, but in person. The second was a full-day onsite with five engineers. I also had lunch with some non-technical people with whom I would potentially be working on the same team.']","[' Because I was applying for a full-stack web dev role, two of my interviewers were back-end engineers, so they asked a lot of SQL questions. \xa0 ', 'Answer Question']"
Software Engineer," Feb 2, 2016", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Average Interview'],['I applied through college or university. The process took 2+ months. I interviewed at Microsoft.'],"[""I submitted my resume through the career fair at my university. After 3~ weeks, I was invited for an on-campus interview. There were several time slots on several different days to choose from. I didn't hear back for ~7 weeks unfortunately.""]","[' What is a relationship in a database? \xa0 ', 'Answer Question']"
Software Engineer," Jan 25, 2016"," Anonymous Interview Candidate in  Mountain View, CA",['No Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. I interviewed at Microsoft (Mountain View, CA) in June 2014.']",['The interview include a telephone screening and on-site interview with 5 people from same group. The interview questions is relatively easy. The on-site interview took a day and includes lunch with one of the group members. All people asked coding questions and some of them are more focused on domain knowledge than others. I thought I have passed the interview but then the HR came back and said they have hired more experience candidates.'],"[' How do you reverse a linked list. \xa0 ', '1 Answer']"
Software Engineer," Jan 19, 2016"," Anonymous Interview Candidate in  Mountain View, CA",['No Offer'],['Neutral Experience'],['Average Interview'],"['I applied through college or university. The process took 2+ months. I interviewed at Microsoft (Mountain View, CA) in November 2015.']","['I applied for Intern position in Microsoft.', 'First they would do an on-campus interview in your university. If you can pass that, you will come to the final-round interview, which is on-site. Microsoft would compensate your travel, food, hotel, etc. fee. The final-round would last 4 hours since it consists of 4 smaller interviews, usually 3 engineers and 1 team manager. And in a few days they will give you feedback.']","[' Describe one of your favorite projects in your resume and the most difficult part of it. \xa0 ', 'Answer Question']"
Software Engineer," Jan 27, 2018"," Anonymous Interview Candidate in  Redmond, WA",['No Offer'],['Positive Experience'],['Difficult Interview'],"['I applied through a recruiter. The process took 6 days. I interviewed at Microsoft (Redmond, WA) in August 2016.']","['The team was very helpful at Microsoft, and they were very professional throughout the whole process.', 'The process was a bit tiring, but that should be expected when interviewing with a big company. It was a total of 4 interviews over the course of 4 hours.']","[' All of the questions were strictly algorithms/problem solving questions \xa0 ', 'Answer Question']"
Software Engineer," Feb 3, 2018"," Anonymous Interview Candidate in  Orangeburg, SC",['No Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. I interviewed at Microsoft (Orangeburg, SC).']","['I applied on the website, submitted the resume. College recruiter came to college for screening, took the onsite interview and then got chance for an additional interview as phone interview after two weeks. It was a one-hour phone interview. They wanted to know my background, which is my preferable language, any project I have done recently, what is the biggest challenges I have faced so far. How do I manage conflict with team members?']","[' Use beam balance twice only to determine the heaviest marble in all, which marble is heaviest out of 9 identical marble, which has the same size, but among them, one is the heaviest one. \xa0 ', '1 Answer']"
Software Engineer," Feb 2, 2018"," Anonymous Interview Candidate in  Redmond, WA",['Declined Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. I interviewed at Microsoft (Redmond, WA).']",['I applied through my college career fair. I was flown out to the Redmond headquarters for a full day of interviews. After we got a campus tour. Everyone was really helpful and the experience was great.'],"[' Given a connected graph, create a function that returns true if the graph is bipartite. \xa0 ', 'Answer Question']"
Software Engineer," Jan 19, 2018", Anonymous Interview Candidate,['No Offer'],['Negative Experience'],['Easy Interview'],['I applied through a recruiter. The process took 1 day. I interviewed at Microsoft.'],"[""Contacted by a recruiter. Went on a hiring event. The interviewers insisted on using Java for coding and I was told that those who can't code in C++ or Java are weak software engineers.""]","[' typical problems, array, string, etc. \xa0 ', 'Answer Question']"
Software Engineer," Jan 26, 2018"," Anonymous Employee in  Redmond, WA",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied through a recruiter. The process took 4 weeks. I interviewed at Microsoft (Redmond, WA).']","['A recruiter reached out to me on LinkedIn. From there, we scheduled a technical phone interview. There were three questions that were increasing in difficulty. There was no virtual whiteboard so I had to explain how I would approach the problem and speak to time/space trade offs. At the end of the phone interview, the interviewer informed me that they would like to fly me out for an on-site interview.', ""The on-site process was straight forward. There were a total of 5 interviews (I'm told if you don't do well in the first few, they dismiss you after lunch). The first 4 interviews begin with a coding problem, and if there's time left over, you have the opportunity to ask the interviewer any questions you want. The lunch interview involves some casual conversation to get to know you a little better followed by a short coding problem. The final interview was a system design question followed by some behavioral questions."", 'After the on-site interview, I was contacted within a week with news that they were moving forward with an offer.']","[' Study your basic data structures: how to implement a few of the main ones, performance/size considerations.', ""Practice some interview questions (e.g. leetcode) on a white board or piece of paper and practice speaking aloud. Speak about how you're approaching the problem, some pros/cons of your approach. When studying interview questions, really focus on the techniques associated with solving general problems (greedy, two pointer, etc.) as it's highly unlikely that you'll see a question you've seen before. The interview questions are designed to be novel. Prepare by knowing how to solve problems, not memorizing solutions. \xa0 "", 'Answer Question']"
Software Engineer," Jan 23, 2018"," Anonymous Interview Candidate in  Tucson, AZ",['No Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. The process took 3 weeks. I interviewed at Microsoft (Tucson, AZ) in October 2017.']","['Met a recruiter at a career fair. Was invited to an on-campus interview a couple of weeks later.', 'The interview was straightforward - 5-10 minutes of introduction and solving a coding problem on whiteboard. At the end, I got to ask a few questions.', 'I was told I did well in the interview but was placed on a waitlist for the next round as all the on-site interview slots were filled for some time.']","[' Leetcode medium difficulty. \xa0 ', 'Answer Question']"
Software Engineer," Jan 16, 2018"," Anonymous Employee in  Seattle, WA",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied through college or university. The process took 3+ months. I interviewed at Microsoft (Seattle, WA) in December 2017.']","['1 on campus (30 mins) and 5 onsite interviews (1 HR each except one, which was 2hrs). Every interview had atleast one coding question to be done on the white board. Sometimes even more than one']","[' Technical projects and their details \xa0 ', 'Answer Question', ' White Programming in every interview \xa0 ', 'Answer Question']"
Software Engineer," Jan 17, 2018"," Anonymous Employee in  Redmond, WA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through an employee referral. The process took 3+ months. I interviewed at Microsoft (Redmond, WA) in December 2017.']","[""I applied online in early September 2017. I also had a referral from an employee. After about a week I received an e-mail from my school's recruiter to schedule a phone interview for later that month."", ""I got the impression that my phone interviewer did not work directly at Microsoft. This was not strictly a bad thing but I felt like I was being judged more on my communication skills than my abilities. She asked me some basic general and behavioral questions, including why I wanted to work at Microsoft and to go over a project I had worked on. She asked some followup questions about my project, like how I tested it, but it felt like she was reading the questions off of a list. Finally she asked me a logic problem. She actually cut me off after I gave the right answer to the problem when I was trying to make sure it was correct (she wasn't rude; she just seemed like she was content hearing the right answer)."", ""One thing I want to point out is that my project was in Python, and this interviewer really wanted to make sure that I could program in a C-style language. She said I would need to program in a C-style language for the on-site if I moved on. Maybe this is their official policy, but I knew from talking to other people that it wasn't true. I assured her I could program in C++, which was the truth. I bring this up because I got the feeling that if I had been more modest about my C++ abilities, she actually wouldn't have passed me."", 'I didn\'t hear anything for a few weeks. Then I received an e-mail from my school\'s recruiter that I had done ""well"" on the phone screen but that they were full on interview spots at the moment and that I would hear back sometime in the next 2-8 (!!) weeks. I finally heard back in late November when I got an e-mail telling me they had on-site spots in January, and if I was still available I could schedule. I responded immediately saying I was available and then I was given a link to schedule on one of 4 or 5 dates, but one of the dates was in early December, so I chose that. They arranged and paid for my airfare and hotel, and gave me a ridiculous reimbursable food budget for each day.', ""The on-site interviews began at 8am. They interviewed a whole group of people at the same time. We were given a light breakfast buffet and told by a recruiter how the interviews would work. Interviews were 45 minutes each, with a 10-15 minute break between each one. Every single interview followed the same format: they asked me to tell them about myself, and then they asked some questions about the projects I'd been working on. I was honestly surprised that they had all read my resume, and one of them had even checked my github and was familiar with one of my projects. (This really impressed me, to be honest.) Then we spent 20-30 minutes on a whiteboard problem."", ""The whiteboard problems were all medium or medium-easy in difficulty, but dressed up a little bit so they weren't just literally ripped from some book/website. None of the interviewers cared what language I used and they seemed much more interested in the approach to the problem rather than the code's correctness. Every interviewer was very nice."", '(Also, I had a bit of a break at one point and someone from HR sat down and talked to me. This was just a coincidence, NOT an interview, but they were still super nice and honestly it was my favorite conversation of the day.)', 'When the interviews were over at noon we were taken over as a group to the commons building and given a free lunch. After that we went back to our hotels.', ""I got my offer 2 days later, but that's because I had a deadline for another company."", ""Overall my only complaint was how long the whole process took. Near the end there was a real danger that I'd have to accept another offer before finishing up with Microsoft. The process itself was very pleasant and my interviewers were all nice. I would also have liked a bit of a tour of some buildings or working areas but that's not a huge deal.""]","[' The on-site questions were all about implementing basic algorithms/data structures (DFS, HashMaps, etc.) but dressed up as real world problems so you had to think about what to use. \xa0 ', 'Answer Question']"
Software Engineer," Jan 7, 2018", Anonymous Interview Candidate,['Declined Offer'],['Negative Experience'],['Average Interview'],[],"[""Recruited as part of a on-site hiring event. Was told that the interviews went went; would be moving forward with an offer, and a call was to be set up for salary discussion. Completed ignored for weeks and the call never came. When I finally got a reply it was some vague response about issues happening internally that made them not able to proceed with the offer. Did not expect this from a big company like Microsoft, and was surprised they weren't able to put me on another position since it was a hiring event with multiple teams. Was a waste of time, considering they reached out for the event and I took time off from work to interview. Poor follow-up and recruiters have a lack of cohesiveness; other recruiters won't care about your situation if they're not working with you directly. SOL if your current recruiter is doing a poor job.""]","[' Trees, Graphs, ... \xa0 ', 'Answer Question']"
Software Engineer," Jan 5, 2018"," Anonymous Interview Candidate in  Atlanta, GA",['No Offer'],['Neutral Experience'],['Average Interview'],"['I applied through college or university. The process took 2+ months. I interviewed at Microsoft (Atlanta, GA) in October 2017.']","['Met with recruiter through Career Fair, was soon invited to an on-campus interview.', 'It was a 30 minute, technical interview. There where a few- CV related- questions in the beginning and then you had to code one problem up on the whiteboard.', 'After this interview, they told me I qualified for the second round (on-site, Seattle), but they had no spots until January. Unfortunately, I could not wait that long, and took another offer.']","[' Write a function that determines whether a string is a palindrome. \xa0 ', 'Answer Question']"
Software Engineer," Jan 5, 2018"," Anonymous Interview Candidate in  Redmond, WA",['No Offer'],['Positive Experience'],['Average Interview'],"['I applied through an employee referral. The process took 2 weeks. I interviewed at Microsoft (Redmond, WA) in December 2017.']","['phone call, chat about past projects, one coding question with follow ups, one design question about how to design a search system for information retrieval which can deal with multi-modal data input.']","[' describe one of the challenges you had in your projects and how you tackle it. \xa0 ', 'Answer Question', ' given a number, permute the digits to form the next larger permutation. \xa0 ', 'Answer Question']"
Software Engineer," Dec 27, 2017"," Anonymous Interview Candidate in  Madison, WI",['Declined Offer'],['Positive Experience'],['Difficult Interview'],"['I applied through college or university. The process took 6 weeks. I interviewed at Microsoft (Madison, WI) in October 2017.']","['First round was held on campus and it was a mix of both behavioral and technical. I was called for the second round in Redmond, where Microsoft headquarters is located. The second round interview consisted of 4 rounds each 45 minute long. Overall, the interview process was smooth.']","[' Name one technical challenge you have encountered in your field of study \xa0 ', 'Answer Question']"
Software Engineer," Dec 26, 2017"," Anonymous Employee in  Seattle, WA",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied through a recruiter. I interviewed at Microsoft (Seattle, WA) in November 2017.']","['I was contacted by the recruiter via email about the position, it took them quite some time to get back to me after my phone interview. The hiring season had already finished and I interviewed in the next season. I had 4 back to back interviews on site in Seattle. The interviews started off with a brief introduction and then a programming question. The interviewers were fun and I got to lean a lot about microsoft']","[' Tic Tac Toe question \xa0 ', 'Answer Question']"
Software Engineer," Dec 20, 2017"," Anonymous Employee in  Redmond, WA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 2 weeks. I interviewed at Microsoft (Redmond, WA) in October 2017.']","['The Interview experience was very positive. Actually, it was a hiring-event so there were 32 people in total participated in the even. It started at 8am in the morning. People are split into individual room waiting for interviewers. Four rounds interview for candidates, and candidates were evaluated by different software engineers and managers. Each round is about 45 minutes including slight behavior questions, and heavy white-board coding questions. 3 or 4 days after interview, your recruiter will contact you with whatever feedback the team provided.']","[' Behavioral questions and Coding questions in general.', 'Coding question for me was not too difficult as I prepared for really long time. If you have good foundation of Algorithm concept and Data structure, it should not be hard to answer. But you still need to polish your white-board coding skills and explanatory abilities before going to onsite. Communication is the most important thing during the interview. It helps you to understand the question and requirement better before your actually start coding on the board. \xa0 ', '1 Answer']"
Software Engineer," Aug 19, 2017"," Anonymous Interview Candidate in  Redmond, WA",['No Offer'],['Negative Experience'],['Easy Interview'],"['I applied through a recruiter. I interviewed at Microsoft (Redmond, WA) in July 2017.']","[""A contingent recruiter contacted me to attend the Industry Hiring Event at then Redmond campus. After clearing the coding assessment, I flew to Redmond for my interviews. According to the recruiter, the hiring decision would be made the same day. It's been 3 weeks since then, the recruiter hasn't replied to my email asking for an update. Such recruiters are a shame to companies like Microsoft! It's their responsibility to update the candidates after the interviews and not behave like it's not their problem! I'm going ahead another offer from a well known company in the same area."", ""Coming to the interviews, they were all pretty easy. 4 interviews with the managers/team leads (really really boring). I had been preparing for interviews since a month and found these rounds a lot easier than the other companies I interviewed with. Don't really know what they were trying to judge by asking such lame questions! Never expected this from Microsoft.""]",[]
Software Engineer," Aug 27, 2017"," Anonymous Interview Candidate in  Seattle, WA",['Declined Offer'],['Neutral Experience'],['Average Interview'],"['I applied through a recruiter. I interviewed at Microsoft (Seattle, WA) in July 2017.']","[""2 on the phone interviews followed by a 4 person on site interview with questions based on the position. The first interview was with HR, just basic questions on what I do now, etc. Second interview was with the manager, who asked about my current projects and tech stack as well as experience around his team's tech stack. Lots of questions about technical expertise, but not testing. In person interview involved one on one tests.""]","[' Write down how you would transform an object from World Coordinates to Object Coordinates after A Rotation and Translation has occurred in Object Coordinates. \xa0 ', 'Answer Question', ' Find the nth element in a linked list in constant time and space. \xa0 ', '4 Answers']"
Software Engineer," Aug 2, 2017"," Anonymous Interview Candidate in  Redmond, WA",['No Offer'],['Neutral Experience'],['Average Interview'],"['I applied online. I interviewed at Microsoft (Redmond, WA) in July 2017.']","[""It was an interesting experience. The interviewers are quite smart. They will study your resume before coming into the room. I had a total of 5 rounds though I was told 3 - which is supposed to be a good sign but I got a reject and the final interview was really meaningless. My interviewer, the manager, was texting all the time while interviewing me and while I was coding on the whiteboard. That really brought me down and made me nervous which I didn't happen to be all day.""]",[]
Software Engineer," Jul 31, 2017"," Anonymous Employee in  Redmond, WA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through a recruiter. I interviewed at Microsoft (Redmond, WA).']","['It was a straight forward interview like other tech companies. Started with a technical phone screen and was called onsite. CTCL, glassdoor, (basic data structures, algos, design) would do it.']","[' Design question can be pretty challenging based on the seniority you apply for. \xa0 ', '2 Answers']"
Software Engineer," Jun 22, 2017"," Anonymous Employee in  Redmond, WA",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied online. I interviewed at Microsoft (Redmond, WA) in August 2016.']","['> Had a phone screen with the recruiter. Explained about the interview process. Also provided some interview material.', '> One online test with 3 questions. Two coding and one debugging. Time limit test around 45 minutes.', '> Onsite 5 rounds. All technical. Asked questions about past projects and work experience and coding questions']",[]
Software Engineer," Jun 28, 2017", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Average Interview'],['I applied through college or university. I interviewed at Microsoft in December 2015.'],"[""Sent in my resume and got a generic phone interview with a recruiter. Asked the usual cs interview questions and didn't progress further. Recruiter didn't really press for info on any questions.""]","[' Describe a project you worked on \xa0 ', 'Answer Question']"
Software Engineer," Jul 16, 2017"," Anonymous Employee in  Redmond, WA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through a recruiter. I interviewed at Microsoft (Redmond, WA) in June 2017.']",['Attended hiring event at Microsoft. Had a telephonic screening prior to the Onsite interviews. Onsite had 4 rounds of technical interviews with managers from various teams. Each round had a coding question(Leet code easy+ medium). Overall interviews were very easy compared to Google/Facebook.'],"[' Signed NDA \xa0 ', '3 Answers']"
Software Engineer," Jul 17, 2017"," Anonymous Employee in  Bellevue, WA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied through an employee referral. I interviewed at Microsoft (Bellevue, WA) in June 2017.']","[""First 4 interviewers have to say YES in order to get qualified for the AA (as appropriate) interview, which was completely casual and had a good chat. Microsoft don't provide sign on bonus by default, but can be negotiated. If you have a counter offer (which I did, from my current employer), much better for negotiation.""]","[' 1 Phone screen + 5 face to face (4 technical + 1 AA)', 'A question on backtracking, binary search tree, binary search and a common caching question.', 'Leetcode - Medium to hard. \xa0 ', 'Answer Question']"
Software Engineer," Jul 18, 2017"," Anonymous Interview Candidate in  Seattle, WA",['No Offer'],['Positive Experience'],['Average Interview'],"['I applied online. I interviewed at Microsoft (Seattle, WA) in July 2017.']",['First recruiter contacted me and asked me for availability to talk for 30 min. After that schedule d technical skype chat with senior software engineer.Started interview explaining about the team and the projects they have.Asked me to talk about what I am doing in my current company.After that started two coding question.Solved the problems but unfortunately I think they thought I have less experience.Recruiter said will be in touch with you with some other opportunities.'],"[' write a method to return the duplicate in a integer array \xa0 ', '3 Answers', ' write a method to return six strong frequencies among group of radio stations(group is something like there is no end for that) \xa0 ', '2 Answers']"
Software Engineer," Jul 19, 2017", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Difficult Interview'],[],"[""Long, difficult, but well thought out. They did a great job of digging down into the actual details of my background and experience. I didn't get an offer, but it was a good process.""]","[' Sorting \xa0 ', 'Answer Question']"
Software Engineer," Apr 20, 2017"," Anonymous Employee in  Redmond, WA",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied online. I interviewed at Microsoft (Redmond, WA).']","['Recruiter contacted me and asked some basic questions (""Why do you want to work on this team,"" etc.), followed with a technical phone screening; I was told they wanted to fly me out to Seattle the same day. Had a full day of on-site interviews - meeting with the recruiter, manager of the team, 3 technical interviews, and a lunch interview (total of 6). Overall all of the interviewers were very friendly and knew how to jog a person\'s memory without giving them an answer.']","[' Cannot be disclosed due to an NDA. \xa0 ', '1 Answer']"
Software Engineer," May 2, 2017"," Anonymous Interview Candidate in  Redmond, WA",['Declined Offer'],['Positive Experience'],['Average Interview'],"['I applied online. I interviewed at Microsoft (Redmond, WA) in April 2015.']",['The interview process was fairly straight forward with one phone screen interview and after clearing it had a day long onsite interview. Phone screen lasted for about an hour.'],"[' The interview was mostly on algorithms and problem solving. Had to write code on the white board while solving the problem. \xa0 ', '1 Answer']"
Software Engineer," May 4, 2017"," Anonymous Interview Candidate in  San Diego, CA",['No Offer'],['Positive Experience'],['Average Interview'],"['I applied through college or university. I interviewed at Microsoft (San Diego, CA) in January 2017.']",['On campus interview: I just finished the first stage interview and get the chance to move on the next stage. Still waiting for the time schedule for the next round interview.'],"[' How to remove a circle in a linked list? \xa0 ', '1 Answer']"
Software Engineer," May 14, 2017"," Anonymous Interview Candidate in  Houston, TX",['No Offer'],['Positive Experience'],['Difficult Interview'],"['I applied online. I interviewed at Microsoft (Houston, TX) in October 2016.']",['I got the interview at the Grace Hopper Conference then proceeded to go on to the second and final round of interviews. That was when they flew me to their offices in Seattle for the final round. It was all very quick the first interview was behavioral and the final round was technical. The final round was 4 hours long.'],"[' How do you check to see if a tree is balanced or not? \xa0 ', 'Answer Question']"
Software Engineer," May 16, 2017"," Anonymous Interview Candidate in  Redmond, WA",['No Offer'],['Negative Experience'],['Average Interview'],"['I applied through a recruiter. I interviewed at Microsoft (Redmond, WA) in May 2017.']","['Was invited for a coding test for a Bing hiring event. Passed that and was invited to fly to Seattle for an onsite.', 'I cannot even begin to explain the pathetic nature of the interviews. 16 candidates are brought in from all over and given rooms, and the interviewers go around interviewing each one of them.', 'I had a horrible experience with the first interviewer. He was laughing in a mocking way when I was on the wrong track for a particular question. He cut me off in the middle when I was giving the answers and when I was on the wrong track for a question and when said oh I could have done it that way, he said not you could have .. u should have... you can\'t work in Microsoft if you can\'t come up with solutions. And when his phone rang loudly in the middle of the interview, he didn\'t even bother to apologize and let it ring for sometime. He also wished me and said ""I hope your other interviews go better than this one"" ;)', 'The 4th interviewer seemed super dis-interested too. He kept chatting with someone while I was whiteboarding.', 'The entire experience was really off for me, I cannot imagine Microsoft allows such unprofessional interviewers to interview candidates who have flown many miles to come attend their interviews.', 'Will definitely never interview with Microsoft ever again.']","[' All basic leetcode questions, nothing interesting. \xa0 ', 'Answer Question']"
Software Engineer," Jun 14, 2017"," Anonymous Interview Candidate in  Redmond, WA",['No Offer'],['Positive Experience'],['Easy Interview'],"['I applied through a recruiter. I interviewed at Microsoft (Redmond, WA) in June 2017.']","['I interviewed for Microsoft Azure group event.', 'The overall process was nice, I first had online coding test with 3 questions, then they flew me to Seattle. Covered all my trip expenses.', 'The interview started at 12:30 and went on till 4:30.', ""There were 13 other candidates along with me, each of us was given a room. There were 4 interviews. Nothing too difficult, they would ask the basics, like the very basics. Make sure to practice whiteboard coding and write clean code. It's an easy interview, not like google. Don't try to study cracking the coding interview, I think even that was an overkill. They would be asking the most basics. So be prepared for that.""]","[' NDA \xa0 ', '1 Answer']"
Software Engineer," Jun 18, 2017"," Anonymous Interview Candidate in  Redmond, WA",['No Offer'],['Positive Experience'],['Difficult Interview'],"['I applied through a recruiter. I interviewed at Microsoft (Redmond, WA) in September 2016.']","['I applied on the website and was contacted by a recruiter. There was a couple of technical phone screens followed by an onsite in Redmond which had 5 rounds, including a lunch with an interviewer.']","[' Most rounds were coding based and one round had a system design question about designing an elevator system. \xa0 ', 'Answer Question']"
Software Engineer," May 29, 2017"," Anonymous Interview Candidate in  Bellevue, WA",['No Offer'],['Positive Experience'],['Easy Interview'],"['I applied through a recruiter. The process took 2 days. I interviewed at Microsoft (Bellevue, WA) in May 2017.']","[""First they will conduct a technical phone screen and then if you make if past the phone screen you will go to an onsite. Be sure to use cracking the coding interview when prepping my question was taken from the book and was slightly modified. Not a difficult interview and the recruiter will give you plenty of hints. Just be patient with yourself and relax. I think I overstressed myself over it and just had a bad day. Trust that you know your stuff if you've prepared, they're not trying to trick you.""]","[' Describe your past experience? How did you contribute to the product? \xa0 ', 'Answer Question', ' Compress a string with no external storage such as a HashMap. \xa0 ', 'Answer Question']"
